 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
35	848	48.137	67.050	2804.884	484.922	0.548	0.538	568	7	0.008	0.270	85.200	0.047	0.148
36	849	48.385	70.908	2804.827	484.855	0.536	0.528	569	7	-0.062	0.176	85.350	0.044	0.145
37	850	48.176	63.387	2804.931	484.968	0.566	0.589	570	7	0.091	0.347	85.500	0.048	0.150
38	851	47.820	62.426	2804.871	484.914	0.588	0.569	571	7	0.001	0.251	85.650	0.048	0.151
39	852	47.894	65.557	2804.853	484.899	0.560	0.552	572	7	-0.003	0.254	85.800	0.047	0.150
40	853	47.937	63.345	2804.854	484.851	0.573	0.536	573	7	-0.035	0.136	85.950	0.046	0.148
41	854	47.798	63.776	2804.901	484.917	0.579	0.596	574	7	0.042	0.242	86.100	0.044	0.149
42	855	47.929	56.468	2804.881	484.842	0.585	0.559	575	7	-0.003	0.133	86.250	0.043	0.145
43	856	48.087	62.850	2804.854	484.832	0.546	0.547	576	7	-0.024	0.106	86.400	0.039	0.143
44	857	48.456	63.488	2804.915	484.855	0.579	0.545	577	7	0.070	0.141	86.550	0.043	0.143
45	858	48.336	62.707	2804.882	484.915	0.548	0.549	578	7	0.011	0.238	86.700	0.042	0.144
46	859	47.762	65.262	2804.815	484.858	0.524	0.553	579	7	-0.093	0.123	86.850	0.046	0.128
47	860	48.030	57.982	2804.840	484.740	0.580	0.555	580	7	-0.045	-0.022	87.000	0.047	0.117
48	861	47.973	61.650	2804.824	484.798	0.553	0.593	581	7	-0.102	0.048	87.150	0.050	0.103
49	862	48.256	66.349	2804.804	484.775	0.509	0.570	582	7	-0.106	0.014	87.300	0.052	0.111
50	863	48.114	63.379	2804.806	484.905	0.510	0.590	583	7	-0.085	0.222	87.450	0.054	0.111
51	864	48.183	64.279	2804.842	484.911	0.556	0.563	584	7	-0.027	0.256	87.600	0.054	0.096
52	865	48.209	62.766	2804.800	484.844	0.521	0.565	585	7	-0.104	0.144	87.750	0.057	0.094
53	866	48.357	61.178	2804.861	484.737	0.553	0.551	586	7	-0.026	-0.029	87.900	0.056	0.102
54	867	48.489	60.979	2804.867	484.725	0.572	0.533	587	7	-0.016	-0.078	88.050	0.056	0.116
55	868	47.975	62.467	2804.887	484.769	0.575	0.557	588	7	0.042	0.002	88.200	0.058	0.116
56	869	48.572	62.799	2804.887	484.661	0.529	0.559	589	7	0.016	-0.162	88.350	0.058	0.133
57	870	47.920	63.370	2804.893	484.751	0.571	0.561	590	7	0.021	-0.032	88.500	0.052	0.126
58	871	47.672	65.002	2804.829	484.877	0.521	0.589	591	7	-0.053	0.181	88.650	0.052	0.122
59	872	48.056	61.355	2804.888	484.949	0.555	0.557	592	7	0.034	0.294	88.800	0.054	0.125
60	873	48.342	64.161	2804.855	484.866	0.549	0.525	593	7	-0.019	0.173	88.950	0.054	0.126
61	874	48.060	61.694	2804.860	484.753	0.553	0.600	594	7	-0.010	-0.019	89.100	0.052	0.124
62	875	48.180	61.376	2804.860	484.632	0.536	0.637	595	7	-0.022	-0.192	89.250	0.052	0.138
63	876	48.596	69.624	2804.849	484.805	0.533	0.523	596	7	-0.050	0.086	89.400	0.052	0.138
64	877	48.470	63.921	2804.889	484.863	0.567	0.517	597	7	0.027	0.171	89.550	0.048	0.139
65	878	48.493	62.926	2804.885	484.739	0.540	0.563	598	7	0.034	-0.026	89.700	0.050	0.135
66	879	48.012	62.831	2804.884	484.872	0.537	0.588	599	7	0.022	0.192	89.850	0.048	0.137
67	880	48.327	63.077	2804.868	484.866	0.540	0.566	600	7	-0.005	0.174	90.000	0.048	0.138
68	881	48.293	64.479	2804.902	484.808	0.577	0.535	601	7	0.032	0.070	90.150	0.046	0.138
69	882	48.759	67.548	2804.813	484.893	0.544	0.536	602	7	-0.128	0.202	90.300	0.048	0.140
70	883	48.293	65.339	2804.887	484.878	0.561	0.555	603	7	-0.005	0.154	90.450	0.045	0.137
71	884	48.380	64.630	2804.886	484.832	0.566	0.569	604	7	0.006	0.075	90.600	0.046	0.131
72	885	48.147	64.866	2804.871	484.891	0.574	0.547	605	7	-0.021	0.163	90.750	0.040	0.132
73	886	48.603	62.261	2804.904	484.870	0.556	0.554	606	7	0.038	0.152	90.900	0.041	0.131
74	887	48.090	65.132	2804.853	484.920	0.545	0.563	607	7	-0.042	0.243	91.050	0.042	0.130
75	888	48.513	63.050	2804.902	484.926	0.566	0.566	608	7	0.032	0.245	91.200	0.041	0.132
76	889	48.448	61.748	2804.829	484.936	0.549	0.555	609	7	-0.107	0.275	91.350	0.047	0.121
77	890	48.675	64.981	2804.936	484.817	0.549	0.585	610	7	0.077	0.032	91.500	0.050	0.117
78	891	48.346	62.909	2804.882	484.801	0.579	0.545	611	7	-0.008	0.032	91.650	0.049	0.119
79	892	48.365	58.542	2804.928	484.876	0.555	0.570	612	7	0.053	0.154	91.800	0.050	0.112
80	893	48.117	68.928	2804.804	484.723	0.504	0.531	613	7	-0.152	-0.112	91.950	0.060	0.122
81	894	48.424	63.074	2804.899	484.690	0.560	0.541	614	7	-0.001	-0.165	92.100	0.060	0.134
82	895	47.985	61.713	2804.859	484.748	0.531	0.578	615	7	-0.056	-0.038	92.250	0.061	0.120
83	896	48.415	59.914	2804.872	484.922	0.540	0.565	616	7	-0.024	0.242	92.400	0.060	0.124
84	897	47.814	62.769	2804.882	484.899	0.555	0.559	617	7	-0.006	0.179	92.550	0.060	0.124
85	898	48.188	63.532	2804.919	484.822	0.555	0.565	618	7	0.058	0.067	92.700	0.061	0.120
86	899	47.997	64.674	2804.858	484.800	0.541	0.571	619	7	-0.042	0.011	92.850	0.061	0.121
87	900	48.479	63.437	2804.826	484.805	0.521	0.573	620	7	-0.098	0.006	93.000	0.063	0.122
88	901	48.571	69.812	2804.848	484.786	0.522	0.520	621	7	-0.037	-0.027	93.150	0.062	0.125
89	902	48.696	66.675	2804.906	484.743	0.543	0.564	622	7	0.072	-0.101	93.300	0.060	0.130
90	903	48.048	64.910	2804.875	484.730	0.571	0.538	623	7	0.021	-0.085	93.450	0.061	0.134
91	904	48.480	67.339	2804.841	484.788	0.545	0.547	624	7	-0.035	-0.026	93.600	0.061	0.135
92	905	48.138	63.401	2804.882	484.880	0.573	0.568	625	7	0.040	0.125	93.750	0.062	0.134
93	906	48.097	60.850	2804.909	484.850	0.532	0.596	626	7	0.075	0.091	93.900	0.064	0.132
94	907	47.886	60.952	2804.877	484.892	0.529	0.591	627	7	0.043	0.176	94.050	0.065	0.128
95	908	48.340	63.282	2804.870	484.833	0.577	0.557	628	7	0.029	0.054	94.200	0.065	0.120
96	909	48.181	60.540	2804.888	484.871	0.551	0.589	629	7	0.046	0.115	94.350	0.061	0.109
97	910	47.862	64.185	2804.908	484.900	0.553	0.579	630	7	0.080	0.197	94.500	0.061	0.115
98	911	48.143	69.678	2804.860	484.832	0.540	0.533	631	7	0.006	0.061	94.650	0.061	0.115
99	912	48.269	64.706	2804.898	484.829	0.545	0.565	632	7	0.061	0.050	94.800	0.061	0.112
100	913	48.532	59.927	2804.875	484.796	0.533	0.580	633	7	0.027	0.002	94.950	0.049	0.106
101	914	48.846	67.936	2804.849	484.963	0.518	0.539	634	7	-0.010	0.274	95.100	0.049	0.106
102	915	48.635	64.419	2804.864	484.969	0.536	0.571	635	7	-0.008	0.283	95.250	0.047	0.113
103	916	48.562	60.468	2804.907	485.032	0.582	0.569	636	7	0.061	0.398	95.400	0.047	0.128
104	917	48.390	68.329	2804.841	484.938	0.526	0.548	637	7	-0.037	0.222	95.550	0.048	0.130
105	918	48.070	62.122	2804.878	484.916	0.554	0.563	638	7	0.003	0.203	95.700	0.048	0.132
106	919	47.942	66.289	2804.861	484.999	0.541	0.558	639	7	-0.003	0.334	95.850	0.046	0.140
107	920	48.278	60.269	2804.873	484.954	0.562	0.591	640	7	-0.019	0.278	96.000	0.038	0.142
108	921	48.210	59.985	2804.878	484.899	0.567	0.567	641	7	0.008	0.165	96.150	0.036	0.137
109	922	48.138	66.293	2804.890	484.865	0.572	0.543	642	7	-5.000E-4	0.107	96.300	0.035	0.125
110	923	48.179	64.957	2804.847	484.766	0.527	0.551	643	7	-0.051	-0.048	96.450	0.038	0.122
111	924	48.569	62.291	2804.813	484.839	0.557	0.572	644	7	-0.120	0.099	96.600	0.048	0.115
112	925	48.638	60.019	2804.834	484.850	0.552	0.577	645	7	-0.106	0.107	96.750	0.054	0.116
113	926	48.143	68.576	2804.862	484.822	0.497	0.568	646	7	-0.045	0.061	96.900	0.052	0.117
114	927	48.749	61.266	2804.823	484.806	0.523	0.595	647	7	-0.101	0.030	97.050	0.055	0.120
115	928	48.521	60.719	2804.912	484.781	0.613	0.557	648	7	0.043	0.005	97.200	0.056	0.123
116	929	48.756	75.604	2804.835	484.678	0.529	0.472	649	7	-0.069	-0.176	97.350	0.056	0.142
117	930	48.153	60.066	2804.924	484.800	0.577	0.575	650	7	0.061	0.030	97.500	0.054	0.143
118	931	48.508	59.543	2804.919	484.852	0.571	0.530	651	7	0.062	0.093	97.650	0.057	0.143
119	932	48.558	65.447	2804.892	484.916	0.553	0.562	652	7	0.042	0.211	97.800	0.056	0.143
120	933	48.660	64.613	2804.942	484.863	0.540	0.578	653	7	0.130	0.130	97.950	0.064	0.139
121	934	48.664	65.789	2804.866	484.884	0.544	0.526	654	7	0.005	0.155	98.100	0.064	0.136
122	935	48.571	68.569	2804.877	484.940	0.540	0.549	655	7	0.032	0.248	98.250	0.064	0.134
123	936	48.339	64.660	2804.891	485.086	0.545	0.548	656	7	0.061	0.480	98.400	0.064	0.143
124	937	48.496	64.288	2804.863	484.926	0.558	0.559	657	7	-0.005	0.235	98.550	0.064	0.144
125	938	48.631	63.570	2804.878	484.763	0.549	0.545	658	7	0.035	-0.038	98.700	0.065	0.148
126	939	48.243	62.765	2804.854	484.832	0.559	0.561	659	7	7.000E-4	0.094	98.850	0.065	0.140
127	940	48.233	67.882	2804.870	484.879	0.580	0.578	660	7	0.019	0.160	99.000	0.065	0.135
128	941	48.055	60.651	2804.837	484.726	0.550	0.587	661	7	-0.034	-0.078	99.150	0.065	0.140
129	942	48.604	61.130	2804.868	484.862	0.556	0.556	662	7	-0.010	0.134	99.300	0.065	0.140
130	943	48.781	64.169	2804.865	484.954	0.550	0.554	663	7	-0.016	0.277	99.450	0.064	0.142
131	944	48.200	65.561	2804.797	484.905	0.528	0.573	664	7	-0.114	0.195	99.600	0.064	0.143
132	945	47.759	62.946	2804.850	484.883	0.575	0.537	665	7	-0.019	0.174	99.750	0.059	0.143
133	946	48.217	62.085	2804.880	484.851	0.564	0.622	666	7	0.013	0.114	99.900	0.058	0.143
134	947	48.618	63.211	2804.881	484.884	0.516	0.569	667	7	-0.001	0.157	100.050	0.052	0.141
135	948	48.290	60.682	2804.874	484.941	0.565	0.585	668	7	5.000E-4	0.267	100.200	0.051	0.141
136	949	48.314	61.466	2804.913	484.856	0.541	0.592	669	7	0.083	0.152	100.350	0.050	0.119
137	950	48.183	63.645	2804.869	484.878	0.561	0.582	670	7	0.011	0.158	100.500	0.049	0.115
138	951	48.377	63.609	2804.868	484.976	0.549	0.559	671	7	-0.016	0.302	100.650	0.048	0.118
139	952	48.808	64.989	2804.870	484.975	0.576	0.528	672	7	0.005	0.307	100.800	0.048	0.121
140	953	48.334	68.499	2804.812	484.909	0.529	0.570	673	7	-0.070	0.218	100.950	0.042	0.121
141	954	48.440	66.186	2804.870	484.834	0.539	0.565	674	7	0.024	0.077	101.100	0.042	0.123
142	955	48.289	70.027	2804.848	484.813	0.566	0.514	675	7	-0.032	0.066	101.250	0.042	0.125
143	956	48.603	66.384	2804.879	484.831	0.531	0.549	676	7	0.037	0.109	101.400	0.041	0.102
144	957	48.792	65.370	2804.797	484.899	0.523	0.532	677	7	-0.114	0.203	101.550	0.047	0.101
145	958	48.155	66.254	2804.854	484.800	0.557	0.547	678	7	-0.027	0.042	101.700	0.046	0.095
146	959	48.557	63.020	2804.889	484.811	0.534	0.581	679	7	0.042	0.061	101.850	0.048	0.096
147	960	48.833	68.434	2804.846	484.932	0.540	0.543	680	7	-0.042	0.240	102.000	0.048	0.098
148	961	47.982	61.328	2804.898	484.840	0.570	0.570	681	7	0.054	0.085	102.150	0.050	0.083
149	962	48.478	65.333	2804.859	484.773	0.549	0.533	682	7	-0.021	-0.006	102.300	0.050	0.091
150	963	48.231	64.697	2804.882	484.929	0.571	0.582	683	7	0.029	0.243	102.450	0.051	0.089
151	964	48.493	64.888	2804.882	484.922	0.557	0.564	684	7	0.024	0.224	102.600	0.044	0.090
152	965	48.524	70.274	2804.869	485.014	0.547	0.538	685	7	-0.003	0.376	102.750	0.044	0.102
153	966	48.729	62.861	2804.890	484.934	0.582	0.581	686	7	0.011	0.269	102.900	0.044	0.104
154	967	48.226	64.254	2804.818	484.980	0.539	0.571	687	7	-0.114	0.318	103.050	0.051	0.108
155	968	48.495	66.392	2804.798	484.845	0.531	0.592	688	7	-0.120	0.115	103.200	0.057	0.108
156	969	48.417	68.494	2804.813	484.765	0.543	0.531	689	7	-0.120	-0.014	103.350	0.057	0.116
157	970	48.257	68.567	2804.865	484.917	0.566	0.548	690	7	-0.037	0.232	103.500	0.057	0.116
158	971	48.930	65.606	2804.890	484.970	0.547	0.570	691	7	-0.010	0.326	103.650	0.057	0.118
159	972	48.736	64.256	2804.840	484.937	0.574	0.544	692	7	-0.094	0.267	103.800	0.058	0.116
160	973	48.585	59.032	2804.884	484.794	0.548	0.619	693	7	-0.021	0.037	103.950	0.058	0.119
161	974	48.355	64.074	2804.919	484.918	0.531	0.578	694	7	0.058	0.235	104.100	0.060	0.118
162	975	48.884	68.400	2804.814	484.863	0.510	0.565	695	7	-0.118	0.139	104.250	0.063	0.116
163	976	49.308	69.460	2804.882	484.986	0.541	0.563	696	7	-0.016	0.347	104.400	0.062	0.121
164	977	48.110	66.196	2804.893	484.944	0.567	0.568	697	7	-1.000E-4	0.283	104.550	0.059	0.123
165	978	48.706	64.909	2804.885	484.958	0.553	0.551	698	7	-0.037	0.298	104.700	0.059	0.120
166	979	48.615	70.405	2804.890	484.883	0.544	0.547	699	7	-0.018	0.146	104.850	0.057	0.116
167	980	48.895	67.827	2804.853	484.960	0.533	0.551	700	7	-0.072	0.266	105.000	0.057	0.116
168	981	48.374	63.516	2804.884	484.930	0.539	0.561	701	7	-0.029	0.221	105.150	0.054	0.113
169	982	49.143	64.094	2804.884	484.938	0.499	0.527	702	7	-0.016	0.226	105.300	0.054	0.100
170	983	48.475	64.099	2804.873	485.009	0.544	0.584	703	7	-0.042	0.347	105.450	0.052	0.103
171	984	48.450	58.492	2804.920	484.829	0.574	0.590	704	7	0.030	0.056	105.600	0.052	0.111
172	985	48.680	63.312	2804.889	484.835	0.550	0.567	705	7	-0.030	0.059	105.750	0.051	0.110
173	986	48.690	65.702	2804.861	484.807	0.555	0.526	706	7	-0.062	0.016	105.900	0.050	0.118
174	987	48.592	65.705	2804.811	484.938	0.557	0.558	707	7	-0.133	0.230	106.050	0.052	0.114
175	988	48.221	69.308	2804.818	484.882	0.513	0.556	708	7	-0.139	0.142	106.200	0.053	0.114
176	989	48.777	66.554	2804.796	484.907	0.485	0.577	709	7	-0.154	0.181	106.350	0.056	0.103
177	990	48.444	69.761	2804.791	484.876	0.511	0.587	710	7	-0.154	0.141	106.500	0.061	0.103
178	991	49.044	65.335	2804.859	484.839	0.571	0.569	711	7	-0.091	0.083	106.650	0.061	0.102
179	992	48.188	64.770	2804.802	484.784	0.517	0.562	712	7	-0.130	0.001	106.800	0.062	0.108
180	993	48.535	67.060	2804.860	484.754	0.538	0.556	713	7	-0.072	-0.042	106.950	0.062	0.114
181	994	48.079	63.557	2804.895	484.720	0.540	0.596	714	7	0.002	-0.101	107.100	0.057	0.128
182	995	47.998	66.434	2804.820	484.877	0.536	0.555	715	7	-0.125	0.130	107.250	0.058	0.128
183	996	48.396	63.469	2804.890	484.917	0.558	0.556	716	7	0.005	0.216	107.400	0.059	0.120
184	997	48.883	60.999	2804.910	484.977	0.578	0.569	717	7	0.016	0.318	107.550	0.060	0.123
185	998	48.434	68.002	2804.872	484.700	0.514	0.578	719	7	-0.040	-0.152	107.850	0.060	0.134
186	999	48.502	67.988	2804.870	484.768	0.535	0.550	720	7	-0.038	-0.056	108.000	0.059	0.140
187	1000	48.528	63.925	2804.877	484.716	0.533	0.549	721	7	-0.045	-0.131	108.150	0.059	0.146
188	1001	48.498	65.538	2804.888	484.919	0.538	0.558	722	7	-0.016	0.174	108.300	0.060	0.144
189	1002	49.078	65.165	2804.862	484.757	0.543	0.497	723	7	-0.062	-0.078	108.450	0.059	0.145
190	1003	48.559	64.703	2804.859	484.848	0.568	0.527	724	7	-0.046	0.094	108.600	0.058	0.130
191	1004	49.087	66.346	2804.851	484.904	0.536	0.563	725	7	-0.062	0.179	108.750	0.054	0.133
192	1005	49.475	64.729	2804.877	484.930	0.548	0.564	726	7	-0.018	0.197	108.900	0.055	0.136
193	1006	48.592	64.759	2804.879	484.908	0.563	0.568	727	7	-0.016	0.150	109.050	0.056	0.136
194	1007	48.617	62.467	2804.838	484.889	0.541	0.555	728	7	-0.077	0.144	109.200	0.054	0.132
195	1008	48.140	64.388	2804.841	484.816	0.571	0.592	729	7	-0.056	0.006	109.350	0.051	0.132
196	1009	48.518	64.713	2804.844	484.832	0.577	0.585	730	7	-0.064	0.038	109.500	0.046	0.130
197	1010	48.326	65.655	2804.820	484.852	0.541	0.575	731	7	-0.070	0.056	109.650	0.039	0.129
198	1011	48.401	67.877	2804.840	484.944	0.548	0.580	732	7	-0.042	0.232	109.800	0.038	0.134
199	1012	48.360	74.065	2804.809	484.887	0.516	0.547	733	7	-0.083	0.152	109.950	0.034	0.135
200	1013	48.792	63.966	2804.916	484.853	0.560	0.557	734	7	0.091	0.107	110.100	0.045	0.132
201	1014	48.455	60.598	2804.827	484.702	0.544	0.572	735	7	-0.042	-0.149	110.250	0.044	0.136
202	1015	48.119	62.609	2804.852	484.803	0.562	0.574	736	7	-0.016	0.002	110.400	0.040	0.136
203	1016	48.488	65.220	2804.799	484.862	0.525	0.540	737	7	-0.104	0.078	110.550	0.042	0.132
204	1017	48.277	61.257	2804.869	484.789	0.563	0.581	738	7	0.005	0.003	110.700	0.041	0.119
205	1018	48.890	64.156	2804.867	484.847	0.546	0.543	739	7	0.002	0.069	110.850	0.042	0.109
206	1019	48.246	63.087	2804.885	484.974	0.559	0.579	740	7	0.024	0.275	111.000	0.044	0.115
207	1020	48.081	66.966	2804.876	484.944	0.547	0.574	741	7	-0.016	0.245	111.150	0.044	0.109
208	1021	48.725	63.747	2804.875	484.918	0.530	0.533	742	7	0.011	0.184	111.300	0.045	0.110
209	1022	48.764	68.024	2804.880	484.821	0.550	0.513	743	7	0.005	0.034	111.450	0.045	0.103
210	1023	48.408	64.301	2804.862	484.757	0.555	0.556	744	7	-0.016	-0.067	111.600	0.045	0.110
211	1024	48.568	66.172	2804.882	484.708	0.560	0.562	745	7	0.006	-0.130	111.750	0.045	0.119
212	1025	48.879	75.482	2804.846	484.650	0.537	0.465	746	7	-0.067	-0.240	111.900	0.046	0.135
213	1026	49.032	67.635	2804.886	484.822	0.533	0.558	747	7	0.011	0.051	112.050	0.047	0.134
214	1027	48.124	62.380	2804.892	484.936	0.565	0.546	748	7	0.043	0.250	112.200	0.047	0.139
215	1028	48.677	67.356	2804.792	484.909	0.528	0.560	749	7	-0.125	0.189	112.350	0.052	0.142
216	1029	48.083	60.397	2804.837	484.751	0.569	0.554	750	7	-0.070	-0.090	112.500	0.053	0.146
217	1030	48.718	68.186	2804.875	484.836	0.551	0.538	751	7	-0.001	0.091	112.650	0.052	0.146
218	1031	48.002	64.716	2804.944	484.931	0.562	0.565	752	7	0.112	0.206	112.800	0.059	0.145
219	1032	48.608	65.946	2804.862	484.880	0.539	0.570	753	7	-0.006	0.130	112.950	0.057	0.144
220	1033	48.820	67.338	2804.889	484.926	0.522	0.544	754	7	0.058	0.208	113.100	0.054	0.147
221	1034	48.842	63.970	2804.871	484.911	0.530	0.552	755	7	-0.006	0.179	113.250	0.053	0.140
222	1035	48.507	66.550	2804.903	484.863	0.543	0.555	756	7	0.062	0.109	113.400	0.056	0.139
223	1036	48.457	65.575	2804.915	484.992	0.536	0.559	757	7	0.101	0.315	113.550	0.055	0.148
224	1037	48.418	58.764	2804.884	484.993	0.570	0.574	758	7	0.037	0.310	113.700	0.055	0.153
225	1038	48.857	67.343	2804.840	484.960	0.521	0.539	759	7	-0.034	0.246	113.850	0.056	0.155
226	1039	48.997	65.977	2804.876	484.970	0.536	0.581	760	7	0.021	0.288	114.000	0.056	0.156
227	1040	48.737	65.365	2804.906	484.965	0.562	0.541	761	7	0.080	0.275	114.150	0.058	0.157
228	1041	49.149	63.410	2804.873	484.915	0.565	0.560	762	7	0.037	0.203	114.300	0.058	0.158
229	1042	48.473	64.643	2804.911	484.884	0.572	0.573	763	7	0.099	0.163	114.450	0.062	0.156
230	1043	48.545	62.390	2804.889	484.924	0.548	0.584	764	7	0.051	0.222	114.600	0.062	0.150
231	1044	48.701	67.585	2804.900	484.977	0.512	0.547	765	7	0.056	0.307	114.750	0.062	0.139
232	1045	48.644	67.936	2804.864	484.893	0.531	0.539	766	7	-0.032	0.176	114.900	0.060	0.099
233	1046	48.470	65.254	2804.810	484.903	0.494	0.568	767	7	-0.115	0.200	115.050	0.067	0.094
234	1047	48.375	63.758	2804.902	484.820	0.546	0.581	768	7	0.029	0.050	115.200	0.067	0.099
235	1048	48.500	63.758	2804.921	484.756	0.574	0.523	769	7	0.050	-0.070	115.350	0.058	0.114
236	1049	48.529	61.899	2804.815	484.799	0.549	0.556	770	7	-0.118	0.010	115.500	0.063	0.104
237	1050	48.860	62.327	2804.892	484.938	0.563	0.572	771	7	-0.022	0.237	115.650	0.064	0.102
238	1051	48.779	67.996	2804.859	484.818	0.514	0.568	772	7	-0.069	0.035	115.800	0.064	0.108
239	1052	49.200	63.116	2804.861	484.850	0.562	0.559	773	7	-0.061	0.099	115.950	0.066	0.109
240	1053	48.374	69.577	2804.829	484.891	0.525	0.578	774	7	-0.101	0.146	116.100	0.069	0.109
241	1054	48.597	66.300	2804.864	484.925	0.527	0.520	775	7	-0.066	0.210	116.250	0.071	0.109
242	1055	48.890	64.676	2804.910	484.803	0.562	0.564	776	7	0.048	0.013	116.400	0.070	0.114
243	1056	47.933	62.361	2804.884	484.725	0.618	0.588	777	7	0.002	-0.102	116.550	0.066	0.124
244	1057	48.006	65.042	2804.873	484.759	0.555	0.588	778	7	-0.019	-0.059	116.700	0.065	0.127
245	1058	47.863	63.035	2804.857	484.871	0.558	0.566	779	7	-0.043	0.125	116.850	0.066	0.124
246	1059	48.426	61.986	2804.899	484.886	0.552	0.535	780	7	0.027	0.146	117.000	0.066	0.118
247	1060	48.540	69.534	2804.796	484.909	0.537	0.512	781	7	-0.120	0.200	117.150	0.067	0.114
248	1061	48.721	61.807	2804.849	484.958	0.561	0.564	782	7	-0.043	0.269	117.300	0.066	0.118
249	1062	48.545	64.474	2804.878	484.942	0.523	0.542	783	7	0.008	0.242	117.450	0.060	0.120
250	1063	49.001	62.874	2804.868	484.830	0.584	0.517	784	7	-0.035	0.056	117.600	0.057	0.119
251	1064	48.498	66.151	2804.795	484.905	0.540	0.557	785	7	-0.138	0.173	117.750	0.058	0.111
252	1065	48.696	60.193	2804.906	484.682	0.588	0.588	786	7	0.053	-0.197	117.900	0.061	0.129
253	1066	48.352	67.452	2804.834	484.788	0.524	0.549	787	7	-0.046	-0.018	118.050	0.059	0.128
254	1067	48.620	64.211	2804.812	484.741	0.532	0.574	788	7	-0.117	-0.107	118.200	0.060	0.134
255	1068	48.741	61.974	2804.856	484.750	0.548	0.587	789	7	-0.038	-0.078	118.350	0.056	0.135
256	1069	48.466	81.243	2804.844	484.644	0.565	0.418	790	7	-0.046	-0.232	118.500	0.053	0.150
