 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
54	3913	17.658	37.824	814.972	1582.499	0.617	0.707	658	2	-0.027	-0.078	98.700	0.074	0.100
55	3914	17.613	43.050	814.923	1582.515	0.612	0.640	659	2	-0.090	-0.038	98.850	0.078	0.099
56	3915	18.082	45.358	814.982	1582.470	0.601	0.624	660	2	-0.013	-0.126	99.000	0.078	0.093
57	3916	18.500	47.657	815.009	1582.465	0.597	0.596	661	2	0.062	-0.102	99.150	0.068	0.093
58	3917	18.572	50.761	815.020	1582.476	0.558	0.520	662	2	0.056	-0.109	99.300	0.068	0.093
59	3918	18.273	56.901	815.024	1582.405	0.551	0.490	663	2	0.042	-0.243	99.450	0.067	0.098
60	3919	18.533	46.302	814.972	1582.424	0.590	0.599	664	2	-0.006	-0.178	99.600	0.066	0.099
61	3920	17.442	50.738	815.001	1582.427	0.564	0.662	665	2	0.021	-0.194	99.750	0.065	0.102
62	3921	17.460	43.196	815.137	1582.458	0.631	0.639	666	2	0.264	-0.117	99.900	0.081	0.102
63	3922	17.804	55.634	814.952	1582.429	0.590	0.485	667	2	-0.046	-0.179	100.050	0.082	0.084
64	3923	17.666	40.067	814.963	1582.455	0.631	0.719	668	2	-0.045	-0.152	100.200	0.081	0.084
65	3924	17.788	27.540	813.857	1582.392	-0.552	0.620	670	2	-1.790	-0.230	100.500	0.412	0.088
66	3925	17.557	48.455	815.008	1582.447	0.588	0.607	671	2	0.085	-0.109	100.650	0.413	0.088
67	3926	18.513	48.817	815.030	1582.308	0.598	0.576	672	2	0.099	-0.350	100.800	0.413	0.097
68	3927	18.266	41.225	814.996	1582.491	0.576	0.635	673	2	0.011	-0.091	100.950	0.412	0.093
69	3928	18.640	42.785	815.054	1582.471	0.580	0.638	674	2	0.168	-0.059	101.100	0.415	0.094
70	3929	17.924	53.933	815.012	1582.458	0.626	0.513	675	2	0.078	-0.104	101.250	0.416	0.077
71	3930	18.057	46.283	814.996	1582.499	0.587	0.622	676	2	0.046	-0.043	101.400	0.417	0.080
72	3931	18.427	52.357	815.000	1582.507	0.569	0.522	677	2	0.064	-0.021	101.550	0.417	0.082
73	3932	16.924	37.526	814.892	1582.545	0.653	0.778	678	2	-0.104	0.045	101.700	0.417	0.089
74	3933	17.387	46.123	814.953	1582.691	0.624	0.592	679	2	0.005	0.291	101.850	0.417	0.128
75	3934	17.719	49.533	814.932	1582.690	0.590	0.592	680	2	-0.043	0.275	102.000	0.417	0.154
76	3935	17.203	41.340	814.921	1582.587	0.620	0.708	681	2	-0.048	0.122	102.150	0.417	0.160
77	3936	17.451	37.555	814.988	1582.511	0.645	0.742	682	2	0.053	-0.005	102.300	0.417	0.161
78	3937	17.974	39.829	814.964	1582.511	0.645	0.689	683	2	-0.006	-0.026	102.450	0.416	0.161
79	3938	18.119	45.604	814.979	1582.532	0.609	0.636	684	2	0.043	0.032	102.600	0.416	0.157
80	3939	18.171	52.015	814.951	1582.567	0.589	0.550	685	2	0.037	0.126	102.750	0.417	0.159
81	3940	17.151	40.081	814.946	1582.589	0.658	0.703	686	2	0.021	0.154	102.900	0.417	0.161
82	3941	17.045	44.339	814.961	1582.462	0.625	0.728	687	2	0.038	-0.054	103.050	0.410	0.159
83	3942	18.375	36.948	814.852	1582.565	0.684	0.628	688	2	-0.134	0.110	103.200	0.411	0.157
84	3943	18.666	41.011	814.926	1582.603	0.587	0.399	690	2	-0.029	0.160	103.500	0.411	0.157
85	3944	18.588	47.954	814.856	1582.522	0.637	0.551	691	2	-0.179	-0.008	103.650	0.083	0.147
86	3945	18.203	45.987	814.846	1582.404	0.629	0.595	692	2	-0.142	-0.146	103.800	0.087	0.149
87	3946	17.464	45.050	814.973	1582.525	0.626	0.650	694	2	-0.008	-0.019	104.100	0.084	0.121
88	3947	17.786	43.676	814.911	1582.339	0.611	0.688	695	2	-0.101	-0.310	104.250	0.086	0.142
89	3948	18.566	44.805	814.902	1582.497	0.599	0.607	696	2	-0.098	-0.042	104.400	0.077	0.141
90	3949	17.363	47.586	814.925	1582.643	0.604	0.588	697	2	-0.069	0.186	104.550	0.074	0.142
91	3950	18.200	48.812	814.994	1582.563	0.600	0.551	698	2	0.022	0.038	104.700	0.073	0.140
92	3951	18.296	45.344	815.020	1582.494	0.610	0.579	699	2	0.085	-0.051	104.850	0.074	0.141
93	3952	18.500	44.853	814.910	1582.530	0.617	0.579	700	2	-0.085	0.013	105.000	0.073	0.141
94	3953	17.845	39.596	814.960	1582.516	0.654	0.680	701	2	-0.024	-0.030	105.150	0.073	0.129
95	3954	18.081	39.385	815.001	1582.413	0.614	0.704	702	2	0.038	-0.197	105.300	0.075	0.124
96	3955	17.246	44.426	814.998	1582.497	0.610	0.674	703	2	0.066	-0.032	105.450	0.077	0.122
97	3956	17.938	40.879	814.990	1582.490	0.646	0.741	704	2	0.027	-0.067	105.600	0.076	0.122
98	3957	17.752	45.116	815.045	1582.438	0.578	0.664	705	2	0.128	-0.139	105.750	0.084	0.126
99	3958	18.650	46.151	814.996	1582.532	0.557	0.547	706	2	0.038	0.001	105.900	0.083	0.125
100	3959	17.315	45.733	814.913	1582.401	0.623	0.607	707	2	-0.094	-0.210	106.050	0.084	0.128
101	3960	18.536	47.009	814.884	1582.376	0.595	0.552	708	2	-0.147	-0.254	106.200	0.088	0.129
102	3961	18.230	50.033	814.958	1582.374	0.614	0.559	709	2	-0.029	-0.258	106.350	0.086	0.137
103	3962	17.975	41.495	815.007	1582.394	0.621	0.643	710	2	0.040	-0.235	106.500	0.084	0.136
104	3963	18.055	45.374	814.957	1582.587	0.606	0.604	711	2	-0.018	0.094	106.650	0.084	0.130
105	3964	18.047	45.717	815.058	1582.617	0.596	0.577	712	2	0.120	0.118	106.800	0.082	0.137
106	3965	16.954	43.996	814.981	1582.618	0.626	0.591	713	2	0.013	0.138	106.950	0.077	0.144
107	3966	17.430	43.423	815.034	1582.459	0.631	0.645	714	2	0.106	-0.109	107.100	0.080	0.144
108	3967	17.969	46.559	814.891	1582.464	0.612	0.618	715	2	-0.128	-0.106	107.250	0.083	0.133
109	3968	18.458	43.093	814.942	1582.509	0.587	0.608	716	2	-0.061	-0.050	107.400	0.081	0.133
110	3969	18.131	43.588	814.891	1582.467	0.585	0.633	717	2	-0.134	-0.109	107.550	0.085	0.120
111	3970	17.933	49.630	814.918	1582.260	0.617	0.572	718	2	-0.102	-0.451	107.700	0.088	0.144
112	3971	17.936	47.952	814.924	1582.416	0.584	0.631	719	2	-0.066	-0.173	107.850	0.086	0.144
113	3972	18.649	49.132	814.954	1582.580	0.565	0.541	720	2	-0.043	0.062	108.000	0.084	0.147
114	3973	18.379	44.201	814.905	1582.461	0.634	0.594	721	2	-0.096	-0.101	108.150	0.086	0.146
115	3974	18.423	49.344	814.886	1582.505	0.576	0.552	722	2	-0.110	-0.016	108.300	0.088	0.146
116	3975	18.149	45.332	814.953	1582.559	0.597	0.627	723	2	-0.010	0.066	108.450	0.085	0.149
117	3976	17.980	46.282	815.032	1582.559	0.576	0.613	724	2	0.078	0.027	108.600	0.088	0.152
118	3977	18.253	41.071	814.849	1582.380	0.593	0.625	725	2	-0.170	-0.216	108.750	0.085	0.154
119	3978	18.469	49.412	814.914	1582.467	0.594	0.524	726	2	-0.115	-0.126	108.900	0.085	0.153
120	3979	18.262	37.503	814.895	1582.524	0.608	0.685	727	2	-0.125	-0.014	109.050	0.086	0.151
121	3980	18.146	45.845	815.077	1582.441	0.579	0.639	728	2	0.152	-0.160	109.200	0.094	0.147
122	3981	18.072	46.728	815.011	1582.475	0.578	0.626	729	2	0.080	-0.074	109.350	0.097	0.141
123	3982	18.426	45.410	815.036	1582.463	0.608	0.618	730	2	0.098	-0.115	109.500	0.100	0.136
124	3983	18.057	40.963	815.019	1582.501	0.622	0.651	731	2	0.046	-0.078	109.650	0.102	0.131
125	3984	17.165	45.272	814.978	1582.483	0.601	0.654	732	2	0.032	-0.054	109.800	0.097	0.123
126	3985	18.353	42.476	815.014	1582.520	0.617	0.635	733	2	0.093	0.006	109.950	0.100	0.114
127	3986	17.064	49.443	815.089	1582.542	0.556	0.640	734	2	0.181	0.011	110.100	0.106	0.116
128	3987	18.228	46.916	815.057	1582.432	0.571	0.610	735	2	0.134	-0.160	110.250	0.109	0.117
129	3988	17.757	42.764	815.024	1582.508	0.615	0.616	736	2	0.050	-0.072	110.400	0.109	0.117
130	3989	18.315	49.988	814.975	1582.430	0.584	0.575	737	2	0.008	-0.158	110.550	0.104	0.118
131	3990	18.402	42.302	815.008	1582.439	0.629	0.671	738	2	0.078	-0.128	110.700	0.102	0.082
132	3991	18.134	49.761	814.976	1582.473	0.598	0.570	739	2	0.010	-0.091	110.850	0.100	0.079
133	3992	17.389	44.801	815.016	1582.731	0.612	0.643	740	2	0.082	0.330	111.000	0.100	0.116
134	3993	17.691	45.486	815.069	1582.760	0.598	0.614	741	2	0.158	0.368	111.150	0.100	0.150
135	3994	18.145	45.057	814.918	1582.573	0.588	0.660	742	2	-0.094	0.059	111.300	0.099	0.151
136	3995	18.009	45.683	814.898	1582.566	0.569	0.626	743	2	-0.123	0.051	111.450	0.105	0.150
137	3996	18.118	41.935	814.877	1582.506	0.597	0.680	744	2	-0.178	-0.067	111.600	0.114	0.150
138	3997	17.746	26.306	813.724	1582.364	-0.456	0.551	745	2	-1.989	-0.259	111.750	0.463	0.153
139	3998	18.483	46.871	814.983	1582.551	0.599	0.564	746	2	0.035	0.048	111.900	0.464	0.153
140	3999	18.407	45.081	815.056	1582.512	0.556	0.659	747	2	0.098	-0.067	112.050	0.465	0.153
141	4000	18.346	42.883	814.900	1582.419	0.605	0.626	748	2	-0.149	-0.213	112.200	0.463	0.156
142	4001	18.592	44.990	814.984	1582.546	0.606	0.578	749	2	0.008	0.011	112.350	0.462	0.156
143	4002	17.545	42.317	814.952	1582.545	0.623	0.714	750	2	-0.042	0.013	112.500	0.460	0.155
144	4003	17.439	39.974	815.013	1582.564	0.622	0.707	751	2	0.075	0.061	112.650	0.461	0.155
145	4004	18.351	42.105	814.963	1582.550	0.622	0.649	752	2	-0.035	0.010	112.800	0.460	0.155
146	4005	18.141	56.772	815.071	1582.518	0.556	0.495	753	2	0.158	-0.022	112.950	0.462	0.155
147	4006	17.490	45.595	815.074	1582.569	0.635	0.627	754	2	0.174	0.070	113.100	0.462	0.156
148	4007	18.016	37.983	814.975	1582.429	0.583	0.704	755	2	-0.013	-0.181	113.250	0.459	0.157
149	4008	18.224	49.447	815.050	1582.483	0.563	0.639	756	2	0.126	-0.077	113.400	0.461	0.157
150	4009	17.995	39.977	815.045	1582.480	0.631	0.708	757	2	0.112	-0.088	113.550	0.462	0.154
151	4010	17.975	44.358	815.012	1582.512	0.604	0.689	758	2	0.045	-0.050	113.700	0.462	0.152
152	4011	18.481	40.172	814.970	1582.598	0.615	0.685	759	2	-0.054	0.056	113.850	0.461	0.151
153	4012	18.349	51.136	814.999	1582.584	0.554	0.529	760	2	0.042	0.082	114.000	0.461	0.132
154	4013	18.225	41.496	815.032	1582.447	0.606	0.651	761	2	0.098	-0.134	114.150	0.459	0.100
155	4014	18.416	50.948	814.900	1582.446	0.618	0.556	762	2	-0.104	-0.126	114.300	0.459	0.100
156	4015	18.290	48.118	814.947	1582.501	0.609	0.597	763	2	-0.051	-0.059	114.450	0.459	0.097
157	4016	18.008	43.725	815.015	1582.517	0.623	0.669	764	2	0.070	-0.021	114.600	0.460	0.098
158	4017	17.817	49.526	814.956	1582.490	0.619	0.608	765	2	-0.037	-0.078	114.750	0.088	0.084
159	4018	18.288	25.575	814.867	1582.756	0.605	0.741	766	2	-0.184	0.342	114.900	0.100	0.119
160	4019	17.456	45.550	814.880	1582.495	0.628	0.610	767	2	-0.131	-0.043	115.050	0.103	0.118
161	4020	18.287	45.579	814.851	1582.415	0.579	0.603	768	2	-0.206	-0.198	115.200	0.108	0.117
162	4021	18.003	47.212	814.888	1582.476	0.649	0.592	769	2	-0.123	-0.077	115.350	0.112	0.118
163	4022	18.370	46.858	814.901	1582.544	0.601	0.576	770	2	-0.109	0.026	115.500	0.114	0.118
164	4023	17.842	43.304	814.971	1582.352	0.639	0.660	771	2	0.024	-0.261	115.650	0.113	0.127
165	4024	17.954	40.287	815.066	1582.462	0.624	0.698	772	2	0.179	-0.082	115.800	0.120	0.127
166	4025	18.012	45.269	814.964	1582.480	0.592	0.602	773	2	0.040	-0.030	115.950	0.115	0.127
167	4026	18.054	45.337	815.001	1582.509	0.554	0.677	774	2	0.078	-0.005	116.100	0.108	0.124
168	4027	18.268	41.119	815.052	1582.429	0.604	0.665	775	2	0.174	-0.118	116.250	0.116	0.122
169	4028	18.273	46.675	815.070	1582.552	0.559	0.553	776	2	0.171	0.048	116.400	0.119	0.123
170	4029	17.462	43.124	815.006	1582.581	0.604	0.692	777	2	0.109	0.134	116.550	0.119	0.128
171	4030	18.522	50.679	815.049	1582.542	0.570	0.498	778	2	0.173	0.067	116.700	0.125	0.130
172	4031	17.133	43.436	815.113	1582.600	0.632	0.715	779	2	0.269	0.154	116.850	0.136	0.135
173	4032	17.971	41.874	815.143	1582.661	0.552	0.398	780	2	0.299	0.234	117.000	0.150	0.145
174	4033	17.221	46.864	815.099	1582.765	0.597	0.643	781	2	0.224	0.394	117.150	0.155	0.168
175	55714	15.512	54.620	203.511	1514.427	0.660	0.636	601	47	0.130	0.174	90.150	0.000	0.000
176	55715	15.553	56.429	203.491	1514.291	0.687	0.592	602	47	0.066	-0.075	90.300	0.045	0.176
177	55716	15.092	55.582	203.383	1514.169	0.638	0.622	603	47	-0.077	-0.240	90.450	0.106	0.209
178	55717	15.413	53.009	203.396	1514.367	0.664	0.690	604	47	-0.051	0.082	90.600	0.098	0.182
179	55718	15.086	50.166	203.348	1514.407	0.756	0.663	605	47	-0.128	0.146	90.750	0.106	0.173
180	55719	15.064	48.631	203.381	1514.367	0.739	0.708	606	47	-0.091	0.066	90.900	0.100	0.156
181	55720	15.681	52.598	203.389	1514.359	0.620	0.667	607	47	-0.082	0.050	91.050	0.094	0.143
182	55721	15.273	45.801	203.451	1514.367	0.735	0.707	608	47	0.032	0.077	91.200	0.090	0.133
183	55722	15.905	49.496	203.492	1514.293	0.728	0.665	609	47	0.088	-0.051	91.350	0.092	0.128
184	55723	15.908	51.466	203.447	1514.404	0.725	0.626	610	47	0.037	0.147	91.500	0.088	0.127
185	55724	16.032	51.703	203.455	1514.271	0.644	0.624	611	47	0.048	-0.067	91.650	0.086	0.124
186	55725	15.572	53.815	203.478	1514.397	0.688	0.654	612	47	0.058	0.107	91.800	0.084	0.121
187	55726	16.210	49.696	203.405	1514.525	0.696	0.634	613	47	-0.054	0.317	91.950	0.082	0.140
188	55727	16.104	51.926	203.507	1514.563	0.660	0.613	614	47	0.133	0.402	92.100	0.086	0.163
189	55728	15.593	51.452	203.417	1514.393	0.737	0.642	615	47	-0.018	0.123	92.250	0.083	0.157
190	55729	16.112	54.521	203.341	1514.364	0.670	0.652	616	47	-0.173	0.043	92.400	0.092	0.152
191	55730	15.587	48.671	203.408	1514.306	0.674	0.700	617	47	-0.066	-0.050	92.550	0.090	0.151
192	55731	15.574	50.575	203.308	1514.243	0.665	0.629	618	47	-0.198	-0.123	92.700	0.098	0.154
193	55732	15.278	50.119	203.359	1514.333	0.700	0.673	619	47	-0.144	-0.006	92.850	0.100	0.150
194	55733	15.613	53.393	203.438	1514.301	0.664	0.593	620	47	-0.002	-0.042	93.000	0.097	0.148
195	55734	15.753	51.168	203.406	1514.376	0.637	0.665	621	47	-0.051	0.080	93.150	0.090	0.145
196	55735	15.175	54.743	203.415	1514.133	0.643	0.621	622	47	5.000E-4	-0.272	93.300	0.088	0.160
197	55736	15.992	53.194	203.399	1514.301	0.612	0.683	623	47	-0.051	-0.029	93.450	0.087	0.147
198	55737	15.531	50.811	203.358	1514.367	0.681	0.708	624	47	-0.102	0.091	93.600	0.088	0.147
199	55738	15.577	52.762	203.372	1514.293	0.683	0.662	625	47	-0.075	-0.022	93.750	0.086	0.146
200	55739	15.469	52.099	203.445	1514.336	0.686	0.651	626	47	0.050	0.054	93.900	0.087	0.146
201	55740	15.658	50.179	203.406	1514.485	0.702	0.650	627	47	-0.027	0.278	94.050	0.086	0.155
202	55741	15.929	56.629	203.380	1514.360	0.648	0.606	628	47	-0.085	0.062	94.200	0.086	0.155
203	55742	15.476	54.031	203.368	1514.337	0.652	0.668	629	47	-0.109	0.021	94.350	0.083	0.154
204	55743	15.626	56.269	203.433	1514.307	0.622	0.611	630	47	0.016	-0.006	94.500	0.082	0.153
205	55744	15.380	46.185	203.416	1514.161	0.744	0.659	631	47	-0.014	-0.243	94.650	0.080	0.164
206	55745	15.595	50.792	203.426	1514.222	0.681	0.621	632	47	1.000E-4	-0.147	94.800	0.077	0.168
207	55746	15.418	49.636	203.423	1514.295	0.715	0.653	633	47	0.018	-0.008	94.950	0.078	0.154
208	55747	15.614	49.816	203.470	1514.355	0.709	0.685	634	47	0.056	0.051	95.100	0.070	0.124
209	55748	15.700	54.767	203.365	1514.329	0.640	0.621	635	47	-0.114	0.008	95.250	0.072	0.121
210	55749	15.371	45.311	203.390	1514.441	0.730	0.697	636	47	-0.056	0.205	95.400	0.066	0.130
211	55750	15.310	51.227	203.456	1514.350	0.702	0.659	637	47	0.040	0.050	95.550	0.068	0.130
212	55751	15.245	47.074	203.481	1514.318	0.735	0.667	638	47	0.072	-0.010	95.700	0.063	0.126
213	55752	15.779	50.153	203.524	1514.316	0.703	0.614	639	47	0.122	-0.032	95.850	0.065	0.127
214	55753	15.785	53.425	203.436	1514.284	0.642	0.666	640	47	-0.003	-0.067	96.000	0.065	0.127
215	55754	15.785	53.279	203.402	1514.322	0.666	0.658	641	47	-0.064	-0.013	96.150	0.065	0.126
216	55755	15.184	51.391	203.483	1514.394	0.679	0.693	642	47	0.077	0.112	96.300	0.069	0.111
217	55756	15.388	53.829	203.388	1514.437	0.660	0.632	643	47	-0.070	0.187	96.450	0.069	0.117
218	55757	15.008	47.998	203.509	1514.291	0.706	0.689	644	47	0.112	-0.058	96.600	0.071	0.117
219	55758	15.450	50.175	203.440	1514.320	0.683	0.641	645	47	0.003	-0.010	96.750	0.069	0.117
220	55759	15.585	53.655	203.567	1514.229	0.710	0.581	646	47	0.190	-0.171	96.900	0.081	0.124
221	55760	15.544	48.235	203.506	1514.304	0.706	0.679	647	47	0.094	-0.050	97.050	0.082	0.108
222	55761	15.611	53.395	203.445	1514.284	0.689	0.585	648	47	-6.000E-4	-0.078	97.200	0.079	0.108
223	55762	15.790	55.693	203.395	1514.285	0.640	0.632	649	47	-0.085	-0.082	97.350	0.077	0.108
224	55763	15.485	52.030	203.393	1514.339	0.700	0.635	650	47	-0.110	-0.018	97.500	0.083	0.108
225	55764	15.720	53.549	203.430	1514.273	0.620	0.685	651	47	-0.054	-0.126	97.650	0.084	0.098
226	55765	15.325	55.481	203.419	1514.264	0.634	0.652	652	47	-0.048	-0.117	97.800	0.085	0.096
227	55766	15.877	49.680	203.440	1514.307	0.702	0.621	653	47	-0.026	-0.059	97.950	0.085	0.097
228	55767	15.619	52.506	203.440	1514.156	0.651	0.622	654	47	-0.024	-0.299	98.100	0.085	0.114
229	55768	15.388	48.844	203.374	1514.212	0.729	0.661	655	47	-0.168	-0.248	98.250	0.089	0.124
230	55769	15.250	51.344	203.447	1514.293	0.715	0.662	656	47	-0.029	-0.096	98.400	0.089	0.109
231	55770	15.646	49.271	203.400	1514.289	0.718	0.627	657	47	-0.107	-0.106	98.550	0.091	0.107
232	55771	15.593	56.248	203.397	1514.224	0.653	0.611	658	47	-0.106	-0.203	98.700	0.092	0.110
233	55772	15.296	53.816	203.503	1514.286	0.691	0.572	659	47	0.078	-0.090	98.850	0.089	0.110
234	55773	15.541	55.382	203.416	1514.341	0.620	0.647	660	47	-0.077	-0.018	99.000	0.090	0.110
235	55774	15.623	47.475	203.437	1514.422	0.698	0.646	661	47	-0.011	0.144	99.150	0.089	0.120
236	55775	15.737	54.738	203.445	1514.493	0.591	0.685	662	47	-0.022	0.234	99.300	0.087	0.132
237	55776	15.334	48.439	203.535	1514.460	0.758	0.679	663	47	0.101	0.160	99.450	0.090	0.130
238	55777	15.028	50.907	203.587	1514.520	0.722	0.683	664	47	0.219	0.291	99.600	0.100	0.152
239	55778	15.901	53.530	203.432	1514.378	0.691	0.615	665	47	-0.050	0.043	99.750	0.101	0.153
240	55779	14.987	51.850	203.488	1514.248	0.728	0.640	666	47	0.067	-0.138	99.900	0.091	0.152
241	55780	15.794	53.709	203.556	1514.349	0.697	0.584	667	47	0.160	0.008	100.050	0.096	0.152
242	55781	15.441	46.541	203.414	1514.370	0.764	0.664	668	47	-0.082	0.027	100.200	0.098	0.153
243	55782	15.395	49.422	203.451	1514.429	0.756	0.697	669	47	-0.030	0.114	100.350	0.096	0.156
244	55783	16.212	50.394	203.473	1514.428	0.708	0.699	670	47	0.035	0.142	100.500	0.094	0.160
245	55784	15.738	47.183	203.407	1514.306	0.717	0.662	671	47	-0.037	-0.019	100.650	0.094	0.158
246	55785	15.735	51.736	203.450	1514.367	0.660	0.620	672	47	0.013	0.059	100.800	0.094	0.157
247	55786	15.653	52.550	203.459	1514.335	0.745	0.619	673	47	-0.006	-0.026	100.950	0.093	0.157
248	55787	15.126	52.649	203.516	1514.382	0.694	0.675	674	47	0.149	0.114	101.100	0.099	0.142
249	55788	15.770	52.765	203.476	1514.386	0.715	0.622	675	47	0.061	0.096	101.250	0.091	0.128
250	55789	15.712	52.572	203.439	1514.484	0.695	0.628	676	47	-0.003	0.248	101.400	0.091	0.132
251	55790	15.471	51.545	203.420	1514.400	0.708	0.620	677	47	-0.024	0.123	101.550	0.086	0.127
252	55791	15.756	54.658	203.414	1514.339	0.626	0.638	678	47	-0.029	0.030	101.700	0.082	0.111
